6.224883237831907445e-01 1.609110202592399508e-01 1.304445113235372100e-01 9.705102303068671721e-02 9.234124167723060939e-02 7.038201407280657296e-02 5.906808270757708812e-02 3.782794116445995641e-02 2.099133546968389927e-02 1.057831940759656163e-02 6.558562964409556106e-03 5.232452257174229245e-03 1.810500809905878300e-03 1.704267827801886044e-03 1.083430574950169532e-03 5.961337181918163405e-04 1.094777597674698264e-03 6.932341630615267754e-04
-1.498273272004255752e+00 -1.575060474700689384e-01 -1.508854487494361574e-01 -7.862234901490788852e-02 -9.119263045400025081e-02 -7.316771885030035061e-02 -5.787783909768917656e-02 -3.296499714149939142e-02 -2.622976559502446930e-02 -1.079948725109205337e-02 -7.250712918825315614e-03 -1.190446599903555169e-03 -1.953628886724562488e-03 -1.475669763966850050e-03 -9.713054873429555940e-04 -6.836559711716856322e-04 -1.028077238536393182e-03 -6.456319612776960327e-04
